SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1423542,295494,Consumer loans,3209.67,29655,28890,2965.5,29655,FRIDAY,17,Y,1,0.101385917,,,XAP,Approved,-2815,Cash through the bank,XAP,Children,New,Audio/Video,POS,XNA,Stone,291,Consumer electronics,10,low_normal,POS household with interest,365243,-2784,-2514,-2514,-2505,1
1566930,147254,Revolving loans,7875,157500,157500,0,157500,FRIDAY,12,Y,1,0,,,XAP,Refused,-607,XNA,LIMIT,,Repeater,XNA,Cards,walk-in,Country-wide,30,Connectivity,0,XNA,Card Street,,,,,,
2395238,316116,Consumer loans,8279.685,71996.4,74524.5,7200.9,71996.4,MONDAY,16,Y,1,0.0959608,,,XAP,Approved,-1274,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Stone,470,Consumer electronics,10,low_normal,POS household with interest,365243,-1243,-973,-973,-946,0
2426645,170611,Consumer loans,4214.115,14791.5,14791.5,0,14791.5,FRIDAY,11,Y,1,0,,,XAP,Approved,-2617,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Stone,27,Consumer electronics,4,high,POS household with interest,365243,-2583,-2493,-2493,-2489,0
1984290,316076,Consumer loans,8661.645,80028,77962.5,8005.5,80028,TUESDAY,8,Y,1,0.10141817,,,XAP,Approved,-2526,Cash through the bank,XAP,,New,Furniture,POS,XNA,Stone,120,Furniture,10,low_normal,POS industry with interest,365243,-2485,-2215,-2215,-2213,1
1449731,169854,Consumer loans,15391.44,80460,84708,0,80460,THURSDAY,11,Y,1,0,,,XAP,Approved,-826,Cash through the bank,XAP,Unaccompanied,Refreshed,Sport and Leisure,POS,XNA,Stone,90,Construction,6,middle,POS other with interest,365243,-787,-637,-697,-689,0
2253483,186271,Consumer loans,24160.5,157500,157500,0,157500,SATURDAY,8,Y,1,0,,,XAP,Approved,-1434,Cash through the bank,XAP,"Spouse, partner",New,Sport and Leisure,POS,XNA,Stone,90,Construction,8,high,POS other with interest,365243,-1403,-1193,-1193,-1188,0
2431767,256460,Consumer loans,8621.46,103455,91039.5,12415.5,103455,MONDAY,16,Y,1,0.130700384,,,XAP,Refused,-2500,Cash through the bank,LIMIT,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,1800,Consumer electronics,12,low_normal,POS household with interest,,,,,,
1033218,191478,Consumer loans,7300.53,39465,35505,3960,39465,WEDNESDAY,7,Y,0,0.109281642,,,XAP,Approved,-723,Non-cash from your account,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,27,Connectivity,6,high,POS mobile with interest,365243,-686,-536,-566,-551,0
1063365,138457,Consumer loans,,0,0,,,MONDAY,14,Y,1,,,,XAP,Canceled,-398,XNA,XAP,,Repeater,XNA,XNA,XNA,Country-wide,15,Connectivity,,XNA,POS mobile with interest,,,,,,
1897704,142422,Consumer loans,17578.62,104355,98878.5,10435.5,104355,WEDNESDAY,15,Y,1,0.10396846,,,XAP,Approved,-400,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Regional / Local,150,Consumer electronics,6,low_normal,POS household with interest,365243,-369,-219,-219,-214,0
2670893,135263,Consumer loans,10945.755,56830.5,53671.5,5850,56830.5,SUNDAY,10,Y,1,0.107040008,,,XAP,Approved,-893,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,52,Connectivity,6,high,POS mobile with interest,365243,-862,-712,-712,-703,0
1702273,284827,Cash loans,,0,0,,,SATURDAY,8,Y,1,,,,XNA,Canceled,-169,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1166024,348381,Cash loans,,0,0,,,SATURDAY,12,Y,1,,,,XNA,Canceled,-489,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2751225,210824,Cash loans,11302.65,90000,102397.5,,90000,SATURDAY,11,Y,1,,,,XNA,Refused,-558,Cash through the bank,SCO,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,,,,,,
2537421,123100,Consumer loans,3778.65,30271.59,33268.59,0,30271.59,FRIDAY,9,Y,1,0,,,XAP,Approved,-252,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,10,low_normal,POS mobile without interest,365243,-211,59,-61,-54,0
1618991,434875,Consumer loans,10027.125,89991,99495,0,89991,THURSDAY,9,Y,1,0,,,XAP,Approved,-464,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,2078,Consumer electronics,12,middle,POS household with interest,365243,-433,-103,-313,-306,0
1902173,203250,Cash loans,,0,0,,,MONDAY,18,Y,1,,,,XNA,Canceled,-217,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1129372,203250,Cash loans,31952.205,495000,553806,,495000,THURSDAY,10,Y,1,,,,XNA,Approved,-859,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,high,Cash X-Sell: high,365243,-829,221,-769,-765,1
1470739,197469,Revolving loans,,0,0,,,FRIDAY,9,Y,1,,,,XAP,Canceled,-161,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1845535,343206,Cash loans,26230.005,225000,239850,0,225000,FRIDAY,16,Y,1,0,,,XNA,Approved,-2183,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-2153,-1823,-1883,-1880,1
1797707,244942,Cash loans,19151.46,225000,247275,,225000,SUNDAY,12,Y,1,,,,XNA,Approved,-899,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,365243,-869,-359,-689,-682,1
1340966,160643,Cash loans,,0,0,,,FRIDAY,12,Y,1,,,,XNA,Canceled,-319,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1876485,354388,Cash loans,40565.79,976500,1061572.5,,976500,FRIDAY,12,Y,1,,,,Repairs,Refused,-210,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,low_normal,Cash Street: low,,,,,,
2817906,312029,Cash loans,6535.8,45000,55075.5,,45000,WEDNESDAY,11,Y,1,,,,XNA,Approved,-1115,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-1085,-755,-845,-838,1
2498236,403925,Cash loans,,0,0,,,FRIDAY,12,Y,1,,,,XNA,Canceled,-42,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1055492,159650,Revolving loans,9000,180000,180000,,180000,FRIDAY,13,Y,1,,,,XAP,Approved,-717,XNA,XAP,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,365243,365243,365243,365243,365243,0
1466735,292591,Cash loans,45269.19,724500,774229.5,,724500,THURSDAY,13,Y,1,,,,XNA,Refused,-564,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,,,,,,
1435016,430360,Cash loans,26472.24,225000,239850,,225000,SUNDAY,14,Y,1,,,,XNA,Approved,-967,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,365243,-937,-607,-817,-804,1
2334229,329949,Cash loans,14667.75,184500,184500,0,184500,SUNDAY,10,Y,1,0,,,XNA,Refused,-2547,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash Street: middle,,,,,,
1776835,449198,Cash loans,,0,0,,,WEDNESDAY,14,Y,1,,,,XNA,Canceled,-166,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1441456,386319,Cash loans,17886.645,270000,354753,,270000,WEDNESDAY,11,Y,1,,,,XNA,Refused,-978,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30,middle,Cash X-Sell: middle,,,,,,
1823611,127703,Revolving loans,11250,0,225000,,0,SATURDAY,15,Y,1,,,,XAP,Refused,-1235,XNA,HC,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,,,,,,
2663511,421088,Revolving loans,3150,0,45000,,0,MONDAY,11,Y,1,,,,XAP,Refused,-1526,XNA,HC,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,,,,,,
1207628,187675,Cash loans,28604.565,472500,509922,,472500,THURSDAY,9,Y,1,,,,XNA,Approved,-84,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-54,636,365243,365243,1
2413816,142645,Cash loans,77063.58,675000,698166,,675000,THURSDAY,12,Y,1,,,,XNA,Approved,-664,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,365243,-634,-304,-604,-598,1
1150154,121687,Consumer loans,3423.285,14989.5,17806.5,0,14989.5,TUESDAY,13,Y,1,0,,,XAP,Approved,-482,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Regional / Local,5,Consumer electronics,6,middle,POS household with interest,365243,-451,-301,-421,-414,0
1889646,265309,Consumer loans,7944.615,39060,41368.5,3906,39060,SUNDAY,12,Y,1,0.093959935,,,XAP,Approved,-463,Cash through the bank,XAP,,New,Mobile,POS,XNA,Regional / Local,5,Consumer electronics,6,middle,POS household with interest,365243,-432,-282,-282,-274,0
2299244,432127,Consumer loans,3582.09,26275.5,29875.5,2628,26275.5,FRIDAY,17,Y,1,0.088056083,,,XAP,Approved,-1466,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,10,Connectivity,12,high,POS mobile with interest,365243,-1428,-1098,-1098,-1093,0
2697511,260154,Consumer loans,20453.715,311985,311985,0,311985,FRIDAY,6,Y,1,0,,,XAP,Approved,-186,Cash through the bank,XAP,Unaccompanied,New,Construction Materials,POS,XNA,Stone,17,Construction,18,low_normal,POS industry with interest,365243,-152,358,365243,365243,0
2220244,303472,Consumer loans,41383.71,234243,234243,0,234243,TUESDAY,18,Y,1,0,,,XAP,Approved,-269,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Stone,100,Clothing,6,low_normal,POS industry with interest,,,,,,
1532124,333237,Cash loans,26833.5,225000,225000,,225000,WEDNESDAY,15,Y,1,,,,XNA,Approved,-1408,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Country-wide,12,Connectivity,12,high,Cash Street: high,365243,-1378,-1048,-1198,-1193,0
1840993,298055,Consumer loans,8314.695,61006.5,80712,0,61006.5,THURSDAY,11,Y,1,0,,,XAP,Approved,-1465,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,100,Connectivity,16,high,POS mobile with interest,365243,-1434,-984,-1074,-1070,0
1891645,396134,Revolving loans,2250,45000,45000,,45000,FRIDAY,8,Y,1,,,,XAP,Approved,-277,XNA,XAP,Unaccompanied,New,XNA,Cards,walk-in,Country-wide,100,Connectivity,0,XNA,Card Street,-225,-176,365243,365243,365243,0
1812433,248000,Consumer loans,11438.685,51844.5,42930,10372.5,51844.5,WEDNESDAY,14,Y,1,0.211933689,,,XAP,Approved,-714,Cash through the bank,XAP,Other_B,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,4,middle,POS mobile without interest,365243,-683,-593,-593,-583,0
2653610,113677,Consumer loans,8917.965,57105,48096,11421,57105,MONDAY,10,Y,1,0.208990831,,,XAP,Approved,-515,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,186,Consumer electronics,6,middle,POS household with interest,365243,-484,-334,-334,-327,0
1649135,334570,Consumer loans,5786.415,57870.9,52083,5787.9,57870.9,TUESDAY,14,Y,1,0.108924335,,,XAP,Approved,-2920,XNA,XAP,,New,Consumer Electronics,POS,XNA,Stone,150,Consumer electronics,10,low_normal,POS household without interest,365243,-2882,-2612,-2612,-2607,0
2715822,207619,Consumer loans,13504.185,261202.5,261202.5,0,261202.5,WEDNESDAY,18,Y,1,0,,,XAP,Approved,-1149,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Regional / Local,122,Consumer electronics,24,low_normal,POS other with interest,365243,-1118,-428,-428,-424,0
2055255,427620,Cash loans,,0,0,,,TUESDAY,12,Y,1,,,,XNA,Canceled,-371,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2268930,192475,Cash loans,,0,0,,,THURSDAY,9,Y,1,,,,XNA,Canceled,-198,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1691921,349351,Revolving loans,15750,315000,315000,,315000,WEDNESDAY,10,Y,1,,,,XAP,Approved,-215,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-212,-164,365243,365243,365243,0
2010349,180393,Revolving loans,,0,0,,,THURSDAY,11,Y,1,,,,XAP,Canceled,-308,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2606740,372255,Cash loans,34077.33,909000,1160973,,909000,SUNDAY,15,Y,1,,,,XNA,Refused,-218,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,,,,,,
2455914,348859,Cash loans,,0,0,,,FRIDAY,12,Y,1,,,,XNA,Canceled,-24,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1324205,265757,Cash loans,69127.38,1170000,1237954.5,,1170000,MONDAY,16,Y,1,,,,XNA,Approved,-360,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-330,360,-180,-172,1
2812070,358702,Revolving loans,,0,0,,,WEDNESDAY,11,Y,1,,,,XAP,Canceled,-228,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2782972,392308,Revolving loans,,0,0,,,FRIDAY,15,Y,1,,,,XAP,Canceled,-258,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1105286,429332,Consumer loans,6262.155,37255.5,37701,1890,37255.5,FRIDAY,14,Y,1,0.051991155,,,XAP,Approved,-2037,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,37,Connectivity,8,high,POS mobile with interest,365243,-1999,-1789,-1789,-1783,0
2509325,259310,Consumer loans,13363.65,133650,120285,13365,133650,SATURDAY,14,Y,1,0.108909091,,,XAP,Approved,-1374,XNA,XAP,Other_B,New,Gardening,POS,XNA,Stone,50,Construction,10,low_normal,POS other with interest,365243,-1343,-1073,-1073,-1064,0
2668337,448680,Consumer loans,36817.47,601200,601200,0,601200,WEDNESDAY,15,Y,1,0,,,XAP,Approved,-532,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Stone,400,Furniture,24,middle,POS industry with interest,365243,-500,190,-260,-255,0
1862246,305608,Consumer loans,18108.18,93015,97924.5,0,93015,FRIDAY,10,Y,1,0,,,XAP,Approved,-431,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Stone,282,Consumer electronics,6,middle,POS household with interest,365243,-401,-251,-281,-275,1
1321051,118877,Consumer loans,9957.555,95170.32,105214.5,4.32,95170.32,TUESDAY,15,Y,1,4.47E-05,,,XAP,Approved,-1180,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,771,Consumer electronics,12,low_normal,POS household with interest,365243,-1149,-819,-1029,-1021,0
2724439,163961,Cash loans,39369.6,360000,360000,0,360000,WEDNESDAY,12,Y,1,0,,,XNA,Refused,-2337,XNA,LIMIT,,Refreshed,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12,high,Cash Street: high,,,,,,
2562544,163961,Cash loans,29527.2,270000,270000,0,270000,WEDNESDAY,12,Y,1,0,,,XNA,Approved,-2337,XNA,XAP,,Refreshed,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12,high,Cash Street: high,365243,-2307,-1977,-1977,-1969,0
1144853,397792,Consumer loans,6213.555,57150,63184.5,0,57150,SATURDAY,12,Y,1,0,,,XAP,Refused,-252,Cash through the bank,HC,Unaccompanied,Repeater,Jewelry,POS,XNA,Stone,29,Industry,12,middle,POS other with interest,,,,,,
1949754,440976,Consumer loans,7445.205,73080,72283.5,7308,73080,FRIDAY,11,Y,1,0.099999075,,,XAP,Approved,-2050,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,141,Consumer electronics,12,middle,POS household with interest,365243,-2015,-1685,-1685,-1677,0
2437564,208146,Consumer loans,3031.38,19845,21591,0,19845,MONDAY,10,Y,1,0,,,XAP,Approved,-728,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,33,Connectivity,10,high,POS mobile with interest,365243,-697,-427,-457,-449,0
2312862,330125,Cash loans,,225000,225000,0,225000,WEDNESDAY,11,Y,1,0,,,XNA,Refused,-428,XNA,XNA,,Repeater,XNA,XNA,XNA,Country-wide,30,Connectivity,,XNA,Cash,,,,,,
1656819,324462,Consumer loans,,112711.095,112711.095,,112711.095,THURSDAY,13,Y,1,,,,XAP,Refused,-1075,Cash through the bank,HC,Family,Repeater,Computers,XNA,XNA,Country-wide,1772,Consumer electronics,,XNA,POS household with interest,,,,,,
1741220,181080,Revolving loans,6750,135000,135000,,135000,SATURDAY,12,Y,1,,,,XAP,Refused,-538,XNA,LIMIT,,New,XNA,Cards,walk-in,Regional / Local,2429,Consumer electronics,0,XNA,Card Street,,,,,,
1061654,237960,Consumer loans,13764.555,125257.5,125257.5,0,125257.5,THURSDAY,9,Y,1,0,,,XAP,Refused,-540,Cash through the bank,HC,,Repeater,Mobile,POS,XNA,Country-wide,48,Connectivity,10,low_normal,POS mobile without interest,,,,,,
2024662,424679,Consumer loans,3951.54,27580.5,32940,1395,27580.5,TUESDAY,10,Y,1,0.044248779,,,XAP,Approved,-1780,Cash through the bank,XAP,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,20,Connectivity,12,high,POS mobile with interest,365243,-1749,-1419,-1449,-1446,0
1891648,100373,Consumer loans,10872.99,115695,115119,11569.5,115695,SATURDAY,22,Y,1,0.099458414,,,XAP,Approved,-1053,Cash through the bank,XAP,Unaccompanied,New,Medicine,POS,XNA,Stone,25,Industry,12,low_normal,POS household with interest,365243,-1013,-683,-713,-709,0
1728692,316044,Consumer loans,8372.97,34281,40720.5,0,34281,TUESDAY,10,Y,1,0,,,XAP,Approved,-449,XNA,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,30,Connectivity,6,high,POS mobile with interest,365243,-417,-267,-267,-262,0
1168330,133439,Cash loans,16099.065,180000,203760,,180000,WEDNESDAY,11,Y,1,,,,Other,Refused,-553,XNA,LIMIT,,Repeater,XNA,Cash,walk-in,Country-wide,30,Connectivity,24,high,Cash Street: high,,,,,,
1769107,260342,Consumer loans,1097.64,9663.885,9663.885,0,9663.885,WEDNESDAY,14,Y,1,0,,,XAP,Approved,-281,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,4,Connectivity,10,low_normal,POS mobile without interest,365243,-236,34,365243,365243,0
2155374,453205,Consumer loans,4045.095,40455,36409.5,4045.5,40455,SATURDAY,10,Y,1,0.108909091,,,XAP,Approved,-2603,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,2024,Consumer electronics,10,low_normal,POS household without interest,365243,-2572,-2302,-2422,-2413,0
2036614,453205,Consumer loans,1685.34,40455,36166.5,4288.5,40455,SATURDAY,10,Y,1,0.115450905,,,XAP,Refused,-2603,Cash through the bank,SCO,Family,New,XNA,POS,XNA,Country-wide,2024,Consumer electronics,24,low_action,POS household without interest,,,,,,
2770539,185661,Revolving loans,6750,0,180000,,,THURSDAY,11,N,0,,,,XAP,Refused,-2621,XNA,XNA,,Repeater,XNA,Cards,x-sell,Country-wide,2024,Consumer electronics,0,XNA,Card Street,,,,,,
1107554,298900,Consumer loans,7948.215,73926,73120.5,7393.5,73926,THURSDAY,7,Y,1,0.100009857,,,XAP,Approved,-2709,Cash through the bank,XAP,Children,Repeater,Consumer Electronics,POS,XNA,Country-wide,2024,Consumer electronics,12,high,POS household with interest,365243,-2678,-2348,-2348,-2342,1
2157182,152657,Cash loans,,0,0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-242,XNA,XAP,,Repeater,XNA,XNA,XNA,Country-wide,30,Connectivity,,XNA,Cash,,,,,,
1287036,272472,Consumer loans,8026.695,92610,74088,18522,92610,TUESDAY,12,Y,1,0.217818182,,,XAP,Approved,-680,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,20,Connectivity,12,high,POS mobile with interest,365243,-646,-316,-376,-374,0
1287039,139148,Consumer loans,22298.04,127264.5,120582,12730.5,127264.5,MONDAY,14,Y,1,0.104001289,,,XAP,Approved,-645,Cash through the bank,XAP,,New,Computers,POS,XNA,Regional / Local,91,Consumer electronics,6,middle,POS household with interest,365243,-610,-460,-490,-478,0
1540496,168941,Consumer loans,9580.455,41296.5,46593,0,41296.5,SUNDAY,8,Y,1,0,,,XAP,Approved,-633,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,55,Connectivity,6,high,POS mobile with interest,365243,-602,-452,-452,-444,0
2287554,149507,Consumer loans,20713.635,220518,220518,0,220518,TUESDAY,12,Y,1,0,,,XAP,Approved,-736,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,12,low_normal,POS household with interest,365243,-705,-375,-705,-696,0
1645166,227459,Consumer loans,4624.47,25380,22680,2700,25380,SATURDAY,13,Y,1,0.115860735,,,XAP,Approved,-1780,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Regional / Local,5,Connectivity,6,high,POS mobile with interest,365243,-1745,-1595,-1625,-1618,0
1857686,184577,Cash loans,,0,0,,,FRIDAY,13,Y,1,,,,XNA,Canceled,-280,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1776061,455912,Cash loans,20317.59,270000,291919.5,,270000,THURSDAY,14,Y,1,,,,XNA,Approved,-725,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,365243,-695,-185,-395,-379,1
2146436,140927,Cash loans,,0,0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-85,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2648616,323134,Cash loans,,0,0,,,MONDAY,9,Y,1,,,,XNA,Canceled,-50,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1210829,239856,Cash loans,42306.795,675000,721332,,675000,MONDAY,10,Y,1,,,,XNA,Approved,-910,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-880,-190,-760,-754,1
1096988,317524,Cash loans,,0,0,,,WEDNESDAY,16,Y,1,,,,XNA,Canceled,-301,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2143974,159232,Cash loans,,0,0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-57,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1733121,244071,Consumer loans,4860.72,64485,67230,6448.5,64485,THURSDAY,6,Y,1,0.095319567,,,XAP,Refused,-688,XNA,HC,,Repeater,Consumer Electronics,POS,XNA,Stone,150,Consumer electronics,18,middle,POS household with interest,,,,,,
1773062,440690,Consumer loans,18397.665,170500.5,164421,17050.5,170500.5,TUESDAY,14,Y,1,0.102327608,,,XAP,Approved,-1078,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Regional / Local,1581,Consumer electronics,10,low_normal,POS household with interest,365243,-1047,-777,-777,-750,0
1364216,423361,Consumer loans,13553.37,166468.5,169695,16650,166468.5,MONDAY,15,Y,1,0.097310707,,,XAP,Approved,-1456,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Regional / Local,1581,Consumer electronics,18,middle,POS household with interest,365243,-1425,-915,-975,-967,0
2161897,246218,Consumer loans,7605,69205.5,69205.5,0,69205.5,TUESDAY,13,Y,1,0,,,XAP,Approved,-552,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,20,Connectivity,10,low_normal,POS mobile without interest,365243,-514,-244,-274,-267,0
2769470,269464,Consumer loans,6873.39,61866,69214.5,0,61866,TUESDAY,17,Y,1,0,,,XAP,Approved,-220,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Country-wide,1800,Consumer electronics,12,low_normal,POS household with interest,365243,-190,140,-10,-5,1
2161906,211051,Consumer loans,3131.01,26460,26113.5,2700,26460,TUESDAY,13,Y,1,0.102054435,,,XAP,Approved,-2111,Non-cash from your account,XAP,,New,Mobile,POS,XNA,Stone,25,Connectivity,12,high,POS mobile with interest,365243,-2073,-1743,-1863,-1861,0
2326884,381906,Cash loans,9203.4,157500,240660,,157500,THURSDAY,7,Y,1,,,,XNA,Refused,-187,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),3,XNA,48,middle,Cash X-Sell: middle,,,,,,
2454716,280088,Consumer loans,28473.885,741375,628875,112500,741375,TUESDAY,11,Y,1,0.165264174,,,XAP,Refused,-164,Cash through the bank,HC,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,180,Furniture,30,low_normal,POS industry with interest,,,,,,
